feature,accuracy,precision,recall,f1,var_label,survey,year
cf15h091,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: ninth child,Family & Household,2015
cf16i091,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: ninth child,Family & Household,2016
cf17j091,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: ninth child,Family & Household,2017
cf15h092,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: tenth child,Family & Household,2015
cf16i092,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: tenth child,Family & Household,2016
cf17j092,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: tenth child,Family & Household,2017
cf15h093,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: eleventh child,Family & Household,2015
cf16i093,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: eleventh child,Family & Household,2016
cf17j093,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: eleventh child,Family & Household,2017
cf15h094,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: twelfth child,Family & Household,2015
cf16i094,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: twelfth child,Family & Household,2016
cf17j094,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: twelfth child,Family & Household,2017
cf17j095,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: thirteenth child,Family & Household,2017
cf17j096,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: fourteenth child,Family & Household,2017
cf17j097,0.7852125314054248,0.0,0.0,0.0,Living at home or living independently: fifteenth child,Family & Household,2017
cf08a098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2008
cf09b098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2009
cf10c098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2010
cf11d098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2011
cf12e098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2012
cf13f098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2013
cf14g098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2014
cf15h098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2015
cf16i098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2016
cf17j098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2017
cf18k098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2018
cf19l098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2019
cf20m098,0.7852125314054248,0.0,0.0,0.0,Kind of parent: first child,Family & Household,2020
cf09b099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2009
cf10c099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2010
cf11d099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2011
cf12e099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2012
cf13f099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2013
cf14g099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2014
cf15h099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2015
cf16i099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2016
cf17j099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2017
cf18k099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2018
cf19l099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2019
cf20m099,0.7852125314054248,0.0,0.0,0.0,Kind of parent: second child,Family & Household,2020
cf11d100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2011
cf12e100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2012
cf13f100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2013
cf14g100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2014
cf15h100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2015
cf16i100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2016
cf17j100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2017
cf18k100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2018
cf19l100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2019
cf20m100,0.7852125314054248,0.0,0.0,0.0,Kind of parent: third child,Family & Household,2020
cf10c101,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourth child,Family & Household,2010
cf11d101,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourth child,Family & Household,2011
cf15h101,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourth child,Family & Household,2015
cf16i101,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourth child,Family & Household,2016
cf17j101,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourth child,Family & Household,2017
cf15h102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2015
cf16i102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2016
cf17j102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2017
cf18k102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2018
cf19l102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2019
cf20m102,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifth child,Family & Household,2020
cf15h103,0.7852125314054248,0.0,0.0,0.0,Kind of parent: sixth child,Family & Household,2015
cf16i103,0.7852125314054248,0.0,0.0,0.0,Kind of parent: sixth child,Family & Household,2016
cf17j103,0.7852125314054248,0.0,0.0,0.0,Kind of parent: sixth child,Family & Household,2017
cf15h104,0.7852125314054248,0.0,0.0,0.0,Kind of parent: seventh child,Family & Household,2015
cf16i104,0.7852125314054248,0.0,0.0,0.0,Kind of parent: seventh child,Family & Household,2016
cf17j104,0.7852125314054248,0.0,0.0,0.0,Kind of parent: seventh child,Family & Household,2017
cf15h105,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eighth child,Family & Household,2015
cf16i105,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eighth child,Family & Household,2016
cf17j105,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eighth child,Family & Household,2017
cf15h106,0.7852125314054248,0.0,0.0,0.0,Kind of parent: ninth child,Family & Household,2015
cf16i106,0.7852125314054248,0.0,0.0,0.0,Kind of parent: ninth child,Family & Household,2016
cf17j106,0.7852125314054248,0.0,0.0,0.0,Kind of parent: ninth child,Family & Household,2017
cf15h107,0.7852125314054248,0.0,0.0,0.0,Kind of parent: tenth child,Family & Household,2015
cf16i107,0.7852125314054248,0.0,0.0,0.0,Kind of parent: tenth child,Family & Household,2016
cf17j107,0.7852125314054248,0.0,0.0,0.0,Kind of parent: tenth child,Family & Household,2017
cf15h108,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eleventh child,Family & Household,2015
cf16i108,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eleventh child,Family & Household,2016
cf17j108,0.7852125314054248,0.0,0.0,0.0,Kind of parent: eleventh child,Family & Household,2017
cf15h109,0.7852125314054248,0.0,0.0,0.0,Kind of parent: twelfth child,Family & Household,2015
cf16i109,0.7852125314054248,0.0,0.0,0.0,Kind of parent: twelfth child,Family & Household,2016
cf17j109,0.7852125314054248,0.0,0.0,0.0,Kind of parent: twelfth child,Family & Household,2017
cf17j110,0.7852125314054248,0.0,0.0,0.0,Kind of parent: thirteenth child,Family & Household,2017
cf17j111,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fourteenth child,Family & Household,2017
cf17j112,0.7852125314054248,0.0,0.0,0.0,Kind of parent: fifteenth child,Family & Household,2017
cf08a113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2008
cf09b113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2009
cf10c113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2010
cf11d113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2011
cf12e113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2012
cf13f113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2013
cf14g113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2014
cf15h113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2015
cf16i113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2016
cf17j113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2017
cf18k113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2018
cf19l113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2019
cf20m113,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: first child,Family & Household,2020
cf08a114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2008
cf11d114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2011
cf12e114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2012
cf13f114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2013
cf14g114,0.7842024303953238,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2014
cf15h114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2015
cf16i114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2016
cf17j114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2017
cf18k114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2018
cf19l114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2019
cf20m114,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: second child,Family & Household,2020
cf16i115,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: third child,Family & Household,2016
cf17j115,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: third child,Family & Household,2017
cf18k115,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: third child,Family & Household,2018
cf19l115,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: third child,Family & Household,2019
cf20m115,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: third child,Family & Household,2020
cf10c116,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fourth child,Family & Household,2010
cf11d116,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fourth child,Family & Household,2011
cf18k116,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fourth child,Family & Household,2018
cf20m116,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fourth child,Family & Household,2020
cf17j117,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fifth child,Family & Household,2017
cf18k117,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fifth child,Family & Household,2018
cf19l117,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fifth child,Family & Household,2019
cf20m117,0.7852125314054248,0.0,0.0,0.0,Current partner biological parent: fifth child,Family & Household,2020
cf08a128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have children in the future?,Family & Household,2008
cf09b128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have children in the future?,Family & Household,2009
cf10c128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have children in the future?,Family & Household,2010
cf11d128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2011
cf12e128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2012
cf13f128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2013
cf14g128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2014
cf15h128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2015
cf16i128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2016
cf17j128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2017
cf18k128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2018
cf19l128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2019
cf20m128,0.7852125314054248,0.0,0.0,0.0,Do you think you will have [more] children in the future?,Family & Household,2020
cf08a129,0.7841973029790289,0.0,0.0,0.0,"How many children do you think you will have in the future?""",Family & Household,2008
cf09b129,0.7852125314054248,0.0,0.0,0.0,How many children do you think you will have in the future?,Family & Household,2009
cf10c129,0.7852125314054248,0.0,0.0,0.0,How many children do you think you will have in the future?,Family & Household,2010
cf11d129,0.7852125314054248,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2011
cf12e129,0.7831820745526329,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2012
cf13f129,0.7852125314054248,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2013
cf14g129,0.7831820745526329,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2014
cf15h129,0.7842024303953238,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2015
cf16i129,0.7852125314054248,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2016
cf17j129,0.7852125314054248,0.0,0.0,0.0,How many [more] children do you think you will have in the future?,Family & Household,2017
cf18k129,0.778121314669538,0.11333333333333333,0.032668881506090805,0.04971264367816092,How many [more] children do you think you will have in the future?,Family & Household,2018
cf19l129,0.7801363892734451,0.04444444444444444,0.009523809523809523,0.01568627450980392,How many [more] children do you think you will have in the future?,Family & Household,2019
cf20m129,0.8287750602471414,0.7736764705882353,0.2877076411960132,0.4192685102586976,How many [more] children do you think you will have in the future?,Family & Household,2020
cf08a130,0.7882428344357277,0.51,0.037541528239202655,0.06909969257795345,Within how many years do you hope to have your (first-next) child?,Family & Household,2008
cf09b130,0.7811772547813158,0.5,0.018936877076411958,0.03637303265210241,Within how many years do you hope to have your (first-next) child?,Family & Household,2009
cf10c130,0.7821719735425319,0.0,0.0,0.0,Within how many years do you hope to have your (first-next) child?,Family & Household,2010
cf11d130,0.7791416705122289,0.06666666666666667,0.004651162790697674,0.008695652173913044,Within how many years do you hope to have your [first/next] child?,Family & Household,2011
cf12e130,0.7801466441060348,0.36666666666666664,0.018936877076411958,0.03484848484848485,Within how many years do you hope to have your [first/next] child?,Family & Household,2012
cf13f130,0.7791416705122289,0.225,0.02336655592469546,0.041130959153487315,Within how many years do you hope to have your [first/next] child?,Family & Household,2013
cf14g130,0.7953340511716146,0.580531968031968,0.16522702104097453,0.25374963742489587,Within how many years do you hope to have your [first/next] child?,Family & Household,2014
cf15h130,0.79025278162334,0.5700793650793651,0.16489479512735325,0.24818849521123454,Within how many years do you hope to have your [first/next] child?,Family & Household,2015
cf16i130,0.7801312618571502,0.468008658008658,0.1511627906976744,0.21863879456706278,Within how many years do you hope to have your [first/next] child?,Family & Household,2016
cf17j130,0.7913039019638005,0.5781821252409488,0.23621262458471765,0.31138614746477866,Within how many years do you hope to have your [first/next] child?,Family & Household,2017
cf18k130,0.8186894323950161,0.6240324892498805,0.38737541528239205,0.4774125681002235,Within how many years do you hope to have your [first/next] child?,Family & Household,2018
cf19l130,0.8338460749628263,0.723934077618288,0.3585825027685493,0.47807957729960615,Within how many years do you hope to have your [first/next] child?,Family & Household,2019
cf20m130,0.8773727118904784,0.7893235294117648,0.5891472868217054,0.6725838884864809,Within how many years do you hope to have your [first/next] child?,Family & Household,2020
cf08a131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2008
cf09b131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2009
cf10c131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2010
cf11d131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2011
cf12e131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2012
cf13f131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2013
cf14g131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2014
cf15h131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2015
cf16i131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2016
cf17j131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2017
cf18k131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2018
cf19l131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2019
cf20m131,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2020
cf08a132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2008
cf09b132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2009
cf10c132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2010
cf11d132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2011
cf12e132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2012
cf13f132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2013
cf14g132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2014
cf15h132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2015
cf16i132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2016
cf17j132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2017
cf18k132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2018
cf19l132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2019
cf20m132,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in doing household work, such as preparing food, cleaning, grocery shopping, or doing the laundry?",Family & Household,2020
cf08a133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2008
cf09b133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2009
cf10c133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2010
cf11d133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2011
cf12e133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2012
cf13f133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2013
cf14g133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2014
cf15h133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2015
cf16i133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2016
cf17j133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2017
cf18k133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2018
cf19l133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2019
cf20m133,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2020
cf08a134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2008
cf09b134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2009
cf10c134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2010
cf11d134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2011
cf12e134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2012
cf13f134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2013
cf14g134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2014
cf15h134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2015
cf16i134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2016
cf17j134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2017
cf18k134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2018
cf19l134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2019
cf20m134,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in tending to the children, such as child- or babysitting, caring or transport?",Family & Household,2020
cf08a135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2008
cf09b135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2009
cf10c135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2010
cf11d135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2011
cf12e135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2012
cf13f135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2013
cf14g135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2014
cf15h135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2015
cf16i135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2016
cf17j135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2017
cf18k135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2018
cf19l135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2019
cf20m135,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your father over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2020
cf08a136,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2008
cf09b136,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2009
cf10c136,0.7852125314054248,0.0,0.0,0.0,"Did you receive any help from your mother over the past 3 months in practical matters, such as odd jobs around the house, borrowing things, being taken somewhere, or transporting things?",Family & Household,2010
